transaction_id,customer_id,product_id,amount,transaction_date,status,channel
578,14646,1,1800.24,2025-11-01,completed,online
579,49948,4262,1737.19,2025-10-06,failed,online
580,1812,1197,1085.51,2025-04-19,failed,online
581,2855,3383,511.34,2025-12-10,completed,online
582,41363,3863,1479.41,2025-02-02,failed,online
583,10662,521,1302.43,2025-01-14,failed,online
584,25979,1,1532.04,2025-02-07,failed,online
585,48564,3852,1243.07,2025-04-18,failed,online
586,22881,4595,899.69,2025-12-18,completed,online
587,6860,10,589.96,2025-10-21,failed,online
588,31091,2415,1357.15,2025-03-11,completed,online
589,9857,3341,1718.13,2025-02-08,failed,online
590,41849,3700,1988.76,2025-10-07,completed,online
591,38996,1760,173.82,2025-01-15,failed,online
592,19426,1364,95.28,2025-11-07,failed,online
593,25946,3261,505.94,2025-07-09,completed,online
594,9152,222,1672.87,2025-09-16,failed,online
595,45240,1861,1889.68,2025-07-09,completed,online
596,28578,4390,264.23,2025-04-11,failed,online
597,39413,2937,164.93,2025-05-18,failed,online
598,24255,333,1988.23,2025-05-07,failed,online
599,392,2764,581.4,2025-03-19,completed,online
600,40568,3228,1528.13,2025-03-17,failed,online
601,44693,71,413.78,2025-10-03,failed,online
602,39184,4323,587.55,2025-05-16,failed,online
603,15915,3154,860.79,2025-06-27,failed,online
604,3756,1,750.95,2025-11-18,completed,online
605,36337,2017,1306.2,2025-10-24,failed,online
606,3282,3764,1174.38,2025-06-27,completed,online
607,10817,3291,1306.66,2025-07-05,failed,online
608,1954,1,1980.17,2025-01-10,failed,online
609,33816,2438,770.79,2025-11-12,failed,online
610,6536,1,134.07,2025-01-02,failed,online
611,47185,2605,685.39,2025-08-12,completed,online
612,35332,1,1298.09,2025-07-02,failed,online
613,36646,4664,209.64,2025-02-04,failed,online
614,47883,931,644.91,2025-05-15,failed,online
615,32539,4469,1755.61,2025-11-28,completed,online
616,48190,740,1482.15,2025-11-20,completed,online
617,13324,3303,1755.73,2025-12-19,completed,online
618,3887,341,1380.83,2025-06-06,failed,online
619,6528,764,774.24,2025-08-28,completed,online
620,49610,3351,1317.59,2025-01-06,failed,online
621,22968,1,900.3,2025-08-18,failed,online
622,18926,503,693.14,2025-11-22,completed,online
623,41762,2529,375.77,2025-07-29,failed,online
624,47064,4379,126.36,2025-02-26,completed,online
625,48776,1583,614.04,2025-10-07,completed,online
626,25982,3341,1899.19,2025-03-28,failed,online
627,49931,1,1853.79,2025-12-05,failed,online
628,31583,3662,1305.03,2025-09-09,completed,online
629,21206,4888,855.57,2025-09-17,completed,online
630,30470,2898,121.05,2025-12-17,completed,online
631,28410,2363,518.21,2025-06-13,failed,online
632,13564,1779,394.01,2025-06-14,failed,online
633,9909,1838,1193.11,2025-06-20,failed,online
634,44723,220,1182.81,2025-07-11,failed,online
635,35390,1,938.96,2025-02-10,failed,online
636,46944,1450,543.91,2025-09-26,failed,online
637,26931,2521,763.62,2025-11-08,failed,online
638,46869,2784,1286.58,2025-09-03,failed,online
639,25104,1,1541.45,2025-05-11,completed,online
640,2480,4245,760.03,2025-03-05,completed,online
641,16738,4134,431.65,2025-01-09,failed,online
642,15853,1,1941.17,2025-10-09,failed,online
643,46186,2840,600.8,2025-07-31,failed,online
644,40707,1973,1772.68,2025-08-08,failed,online
645,8606,3146,883.76,2025-01-31,completed,online
646,42038,1,1175.23,2025-10-17,failed,online
647,20338,1,1325.75,2025-11-08,failed,online
648,27913,1,107.63,2025-07-23,failed,online
649,26599,3480,451.98,2025-03-12,completed,online
650,1018,115,1509.12,2025-05-31,completed,online
651,28911,1,1774.96,2025-10-20,completed,online
652,21122,1,1052.47,2025-12-13,completed,online
653,30485,1,1831.77,2025-09-03,completed,online
654,6558,3476,1346.93,2025-03-19,completed,online
655,32346,3565,1730.73,2025-03-06,failed,online
656,33355,3736,1860.76,2025-08-02,failed,online
657,13975,1,1462.98,2025-06-15,completed,online
658,34059,2835,1992.05,2025-10-16,completed,online
659,25420,971,459.21,2025-02-22,completed,online
660,45958,1745,953.06,2025-09-21,completed,online
661,27591,1,1262.92,2025-10-29,completed,online
662,29320,1595,708.42,2025-01-25,completed,online
663,26570,4584,1009.45,2025-09-24,failed,online
664,27911,1501,844.5,2025-05-06,failed,online
665,24187,3322,1337.54,2025-03-07,completed,online
666,17933,1153,760.95,2025-08-27,completed,online
667,44035,761,432.52,2025-01-14,completed,online
668,7328,1,1192.61,2025-12-16,completed,online
669,25241,4871,450.48,2025-03-04,completed,online
670,37739,1354,460.14,2025-03-13,completed,online
671,12612,3896,325.54,2025-07-21,completed,online
672,19675,236,947.01,2025-10-12,failed,online
673,4029,171,951.28,2025-01-19,failed,online
674,25667,3481,1953.3,2025-09-12,failed,online
675,36469,1550,71.0,2025-11-06,failed,online
676,11335,4895,1729.91,2025-09-16,failed,online
677,2025,4346,1927.28,2025-12-09,failed,online
678,47140,1,364.93,2025-02-19,completed,online
679,37847,1,473.52,2025-09-16,completed,online
680,43623,3133,1766.63,2025-04-17,failed,online
681,18954,2378,91.81,2025-05-09,failed,online
682,28614,4418,1269.68,2025-04-16,completed,online
683,29489,761,788.06,2025-07-12,completed,online
684,36837,702,1556.25,2025-08-26,failed,online
685,48332,3410,1498.84,2025-04-10,failed,online
686,41790,1,132.57,2025-07-23,completed,online
687,760,3009,1884.63,2025-04-02,completed,online
688,46622,2315,946.92,2025-06-05,completed,online
689,7945,58,57.66,2025-02-19,failed,online
690,13654,4028,1530.24,2025-12-13,failed,online
691,23907,4016,1110.04,2025-04-14,completed,online
692,3602,162,1188.71,2025-06-11,completed,online
693,34832,1,119.16,2025-10-01,failed,online
694,30404,4589,46.23,2025-07-28,completed,online
695,19788,1,1129.17,2025-11-01,failed,online
696,46982,1,1369.47,2025-06-13,failed,online
697,26768,1087,1571.59,2025-12-07,completed,online
698,47317,2363,1210.76,2025-07-05,failed,online
699,23684,4416,427.77,2025-12-05,failed,online
700,27024,1,1282.42,2025-06-26,completed,online
701,43075,1083,658.19,2025-05-23,failed,online
702,28611,1078,315.83,2025-02-25,completed,online
703,10124,3919,43.4,2025-03-05,completed,online
704,43976,4544,921.05,2025-05-02,failed,online
705,3853,4904,1895.64,2025-07-02,failed,online
706,39706,1,281.31,2025-01-09,failed,online
707,39781,588,841.12,2025-08-26,completed,online
708,47611,2399,114.92,2025-11-24,failed,online
709,42506,4188,1518.03,2025-07-02,failed,online
710,10639,2479,139.24,2025-02-15,failed,online
711,11177,3197,1698.12,2025-11-03,failed,online
712,25619,3923,1030.22,2025-02-28,completed,online
713,12476,864,897.43,2025-03-06,failed,online
714,6010,1,928.95,2025-06-21,completed,online
715,8715,1,435.0,2025-03-19,completed,online
716,4167,3713,105.39,2025-12-26,completed,online
717,12976,275,1055.1,2025-02-16,completed,online
718,670,2752,1794.08,2025-01-29,failed,online
719,31556,781,982.85,2025-07-13,failed,online
720,15980,4024,1533.53,2025-07-01,completed,online
721,42557,529,589.07,2025-06-10,failed,online
722,38574,4324,1757.19,2025-11-09,failed,online
723,23111,92,1838.26,2025-12-07,failed,online
724,30170,3063,1944.65,2025-04-29,failed,online
725,24915,3284,1965.18,2025-04-04,completed,online
726,24316,2900,1915.83,2025-09-09,completed,online
727,33502,368,1272.57,2025-02-14,completed,online
728,35340,1800,1638.42,2025-12-23,failed,online
729,27098,1,165.11,2025-09-15,failed,online
730,44260,4175,1368.75,2025-05-29,completed,online
731,25553,812,801.59,2025-10-06,failed,online
732,10849,1533,1432.16,2025-02-08,failed,online
733,12241,2858,1344.12,2025-08-14,failed,online
734,17985,1,1940.53,2025-08-29,completed,online
735,23790,1761,781.78,2025-04-16,failed,online
736,39465,1,1760.99,2025-05-01,completed,online
737,37237,1301,1380.31,2025-05-21,failed,online
738,16497,1696,777.7,2025-09-02,failed,online
739,21199,4504,1740.87,2025-11-13,completed,online
740,5773,558,1273.64,2025-06-29,completed,online
741,31924,1,1136.32,2025-11-24,completed,online
742,23457,3356,744.55,2025-05-17,completed,online
743,21208,1483,1161.82,2025-05-18,failed,
744,40783,4498,1832.9,2025-10-09,failed,online
745,43594,4660,1540.55,2025-06-22,completed,online
746,2430,1627,846.55,2025-11-08,completed,online
747,33027,2389,728.02,2025-02-25,completed,online
748,27132,1866,1519.69,2025-03-17,failed,online
749,26769,1,1201.0,2025-05-04,failed,online
750,14185,4353,1462.22,2025-08-28,completed,online
751,9390,4340,1355.96,2025-06-30,failed,
752,44654,4942,162.96,2025-11-19,completed,online
753,37857,1,120.29,2025-03-10,failed,online
754,12763,1,516.75,2025-02-20,failed,online
755,1010,1,377.12,2025-05-01,completed,online
756,894,2252,647.9,2025-02-07,failed,online
757,6651,1660,1874.57,2025-02-28,completed,online
758,19934,1378,792.24,2025-09-17,failed,online
759,37324,4472,1245.55,2025-01-30,failed,online
760,6797,260,1481.71,2025-06-09,failed,online
761,11396,2825,1713.58,2025-01-06,completed,online
762,48873,955,1690.92,2025-09-12,completed,online
763,34125,3999,1005.68,2025-11-26,completed,online
764,35872,1616,419.46,2025-05-28,failed,online
765,31960,4458,628.99,2025-08-08,completed,online
766,29849,1,711.28,2025-04-04,completed,online
767,25842,4909,744.19,2025-02-01,failed,online
768,29818,1188,238.99,2025-09-24,failed,online
769,35376,1,711.46,2025-02-01,completed,online
770,35091,2566,618.66,2025-05-26,completed,online
771,31086,3246,168.17,2025-06-01,failed,online
772,14221,1923,1341.16,2025-10-10,completed,online
773,33980,808,476.52,2025-07-11,failed,online
774,1063,1,144.88,2025-12-23,completed,online
775,15349,4927,1764.09,2025-09-05,completed,online
776,1965,1950,1033.09,2025-04-16,completed,online
777,31541,1,727.87,2025-03-23,failed,online
778,35271,2350,1194.57,2025-12-29,completed,online
779,15866,3145,1452.64,2025-12-29,completed,online
780,7099,1,1641.78,2025-10-21,failed,online
781,25742,590,986.96,2025-05-22,failed,online
782,21704,4834,570.41,2025-01-11,failed,online
783,17670,3545,1737.9,2025-05-14,failed,online
784,21567,4746,1950.98,2025-03-17,completed,online
785,15196,3319,1838.68,2025-01-03,failed,online
786,39587,1139,1838.87,2025-08-11,failed,online
787,36368,413,1209.29,2025-03-10,completed,online
788,44524,368,499.02,2025-07-21,failed,online
789,8057,1485,1111.35,2025-05-04,completed,online
790,49203,2632,641.27,2025-06-06,completed,online
791,39043,3813,333.96,2025-03-25,completed,online
792,42788,2305,1028.26,2025-04-08,failed,online
793,34397,1,1798.12,2025-12-04,failed,online
794,33910,2101,1465.57,2025-09-07,failed,online
795,15779,1,128.66,2025-02-27,completed,online
796,33995,3850,1474.88,2025-01-03,completed,online
797,39077,2481,1545.66,2025-05-20,completed,online
798,1320,4157,1523.38,2025-02-17,completed,online
799,5038,4289,1050.26,2025-12-22,completed,online
800,12519,228,906.53,2025-09-25,failed,online
801,47707,3087,873.11,2025-05-08,completed,online
802,3750,3702,1472.55,2025-07-24,failed,online
803,8792,4025,931.83,2025-07-08,failed,online
804,42809,1501,435.21,2025-07-03,failed,online
805,18641,4206,1454.03,2025-03-12,completed,online
806,47557,806,914.93,2025-06-13,failed,online
807,22028,1588,481.04,2025-03-19,completed,online
808,43003,347,1151.9,2025-03-04,completed,online
809,629,2607,1212.91,2025-08-01,failed,online
810,7584,137,443.57,2025-02-21,completed,online
811,33400,1,171.17,2025-09-24,completed,online
812,6306,993,1156.65,2025-01-17,failed,online
813,3390,49,1171.42,2025-05-11,failed,online
814,8907,946,1446.53,2025-03-14,completed,online
815,26806,4518,392.42,2025-06-16,completed,online
816,43350,4621,860.92,2025-11-18,failed,online
817,13553,4657,983.64,2025-08-20,completed,online
818,37604,1721,1505.9,2025-07-01,completed,online
819,39385,3608,1783.41,2025-04-03,completed,online
820,4821,3807,1065.57,2025-12-09,failed,online
821,48339,352,1202.36,2025-01-18,failed,online
822,36645,2781,643.83,2025-09-06,failed,online
823,30245,1,1290.7,2025-07-29,completed,online
824,17244,881,1238.3,2025-10-30,failed,online
825,18082,2201,1908.08,2025-08-24,failed,online
826,47599,201,1878.38,2025-06-24,completed,online
827,7551,1,1823.45,2025-01-28,failed,online
828,23762,1,869.31,2025-01-09,completed,online
829,28820,3195,142.04,2025-04-25,completed,online
830,47503,1110,916.28,2025-06-02,failed,online
831,2642,1351,332.09,2025-12-20,completed,online
832,30921,4520,1794.35,2025-12-22,failed,online
833,2771,2461,1756.86,2025-03-12,failed,online
834,19258,1184,340.98,2025-03-13,failed,online
835,13063,3910,532.21,2025-02-22,failed,online
836,4709,1475,731.09,2025-06-10,completed,online
837,15574,4617,1996.39,2025-11-28,completed,online
838,45522,3903,886.27,2025-03-30,completed,online
839,23743,1,1751.65,2025-01-30,failed,online
840,40905,2981,9529.382859556514,2025-06-09,failed,online
841,46568,2561,1679.74,2025-12-04,failed,online
842,15815,482,127.18,2025-04-05,failed,online
843,25866,1,1382.45,2025-12-29,completed,online
844,40296,2924,606.67,2025-04-21,completed,online
845,8547,4695,587.38,2025-09-07,failed,online
846,21827,1,44.17,2025-07-30,failed,online
847,28273,1,1237.63,2025-01-21,failed,online
848,31445,2274,1283.36,2025-10-11,failed,online
849,7471,4422,1312.4,2025-01-08,failed,online
850,28760,2845,1185.56,2025-08-23,completed,online
851,17790,1519,802.82,2025-01-01,failed,online
852,29799,2061,1051.34,2025-09-16,failed,online
853,34555,2714,518.39,2025-07-30,failed,online
854,4402,2737,9982.124592818433,2025-06-02,completed,online
855,782,1999,482.57,2025-12-19,completed,online
856,43560,3575,715.06,2025-03-26,failed,online
857,29283,1,624.84,2025-03-03,failed,online
858,49462,2478,1769.08,2025-06-22,completed,online
859,16794,1415,1118.53,2025-02-27,failed,online
860,12043,4271,1526.56,2025-09-20,completed,online
861,10550,3765,1735.07,2025-01-17,completed,online
862,40985,2790,490.34,2025-12-19,completed,online
863,43318,4860,315.03,2025-12-20,completed,online
864,27997,3928,1074.89,2025-10-05,failed,online
865,14582,1503,6059.0272675348315,2025-08-11,failed,online
866,18225,696,971.66,2025-09-02,completed,online
867,45466,25,414.76,2025-01-24,completed,online
868,16274,1,190.78,2025-03-16,failed,online
869,26062,1,748.11,2025-09-03,failed,online
870,23435,487,1458.85,2025-09-25,failed,online
871,4934,717,163.19,2025-06-20,completed,online
872,40167,287,935.1,2025-06-28,completed,online
873,2899,1,1897.81,2025-03-29,failed,online
874,26710,1055,570.62,2025-02-11,completed,online
875,37680,599,195.6,2025-10-13,completed,online
876,34383,35,774.58,2025-06-02,failed,online
877,37107,2390,481.82,2025-02-19,failed,online
878,39102,4610,847.68,2025-06-21,completed,online
879,10375,1,932.69,2025-08-17,failed,online
880,46358,2162,1895.33,2025-07-12,completed,online
881,2866,4825,402.38,2025-06-17,failed,online
882,24510,1,1036.76,2025-03-30,failed,online
883,38792,1277,73.97,2025-06-10,failed,online
884,39764,1700,451.15,2025-11-26,failed,online
885,42333,1,93.84,2025-02-09,completed,online
886,3249,3467,1852.13,2025-01-05,completed,online
887,17661,3620,1288.36,2025-11-15,failed,online
888,31576,659,1620.08,2025-11-05,failed,online
889,10682,3610,648.11,2025-11-12,failed,online
890,3976,4023,1445.21,2025-04-13,completed,online
891,38227,274,1149.98,2025-07-21,failed,online
892,26526,1,1800.86,2025-03-22,failed,online
893,29209,150,944.41,2025-10-28,completed,online
894,35441,1331,533.29,2025-05-17,failed,online
895,19032,4697,1547.06,2025-07-18,failed,online
896,13899,3383,559.8,2025-08-10,completed,online
897,24607,1,56.12,2025-08-30,failed,online
898,43177,735,1802.42,2025-02-09,completed,online
899,22989,3632,869.47,2025-10-23,failed,online
900,2760,3017,1804.63,2025-01-13,completed,online
901,21563,482,587.43,2025-07-26,completed,online
902,19446,1,26.61,2025-02-09,completed,online
903,32265,2890,1907.09,2025-02-24,failed,online
904,4094,3050,1571.54,2025-03-14,failed,online
905,24237,3370,1649.96,2025-06-04,failed,online
906,31161,3716,1869.47,2025-05-20,failed,online
907,41353,1,549.33,2025-05-28,failed,online
908,47520,332,125.2,2025-12-14,failed,online
909,10529,2927,423.14,2025-08-12,failed,online
910,18216,95,335.09,2025-11-23,completed,online
911,41360,1612,1675.61,2025-07-29,failed,online
912,650,4917,486.39,2025-04-25,failed,online
913,12491,4410,1097.23,2025-01-24,failed,online
914,34574,1,197.8,2025-05-14,failed,online
915,15323,1,1255.1,2025-04-28,completed,online
916,17561,650,789.92,2025-12-30,completed,online
917,49384,3899,1052.65,2025-11-16,failed,online
918,20380,1463,1318.22,2025-10-09,failed,online
919,2780,2929,1000.02,2025-05-25,completed,online
920,40893,2885,1891.39,2025-04-12,completed,online
921,18708,1262,675.11,2025-10-18,failed,online
922,32669,371,1395.48,2025-05-30,completed,online
923,22478,593,1005.91,2025-05-18,completed,online
924,25654,595,916.87,2025-06-10,failed,online
925,5534,2953,647.21,2025-08-03,completed,online
926,43266,4706,1487.16,2025-09-12,completed,online
927,28478,4313,1911.24,2025-02-11,completed,online
928,39409,4697,1259.48,2025-08-24,completed,online
929,35890,1183,356.7,2025-04-01,failed,online
930,7314,1617,1793.07,2025-06-12,completed,online
931,34223,493,379.65,2025-04-02,completed,online
932,17178,2885,1328.48,2025-05-20,completed,online
933,16379,2793,624.14,2025-08-14,failed,online
934,19680,1,49.65,2025-04-17,failed,
935,45966,4140,1270.64,2025-01-21,failed,online
936,5077,1287,1187.18,2025-09-20,failed,online
937,27214,433,1444.23,2025-04-04,failed,online
938,28358,1,139.57,2025-12-09,completed,online
939,14959,2067,1010.65,2025-05-25,completed,online
940,34764,2208,1233.61,2025-04-20,completed,online
941,28852,3941,234.59,2025-03-19,completed,online
